Word,Frequency
community,4
withdrawn,5
quiet,20
awestruck,2
languishing,3
supplicated,1
loser,1
planets,1
troubled,2
locks,4
patients,12
discernible,1
extended,7
reopening,1
vanish,4
mine,17
lodging,10
barebones,3
plot,6
gift,3
urgent,6
tuscan,1
constituted,2
problem,1
overturn,1
despatched,12
abundance,3
skin,6
auberge,1
silenced,1
intaglios,1
attribute,2
enhance,4
popular,1
nurse,6
tacked,1
aquiline,1
amiable,24
